direction	spBLEU	chrF++	len_ratio
guj_Gujr-hin_Deva	32.8	51.1
guj_Gujr-hne_Deva	25.8	46.2
guj_Gujr-hrv_Latn	29.2	49.4
guj_Gujr-hun_Latn	28.9	47.9
guj_Gujr-hye_Armn	32.1	46.8
guj_Gujr-ibo_Latn	16.8	38.4
guj_Gujr-ilo_Latn	21.8	47.7
guj_Gujr-ind_Latn	34.8	58.9
guj_Gujr-isl_Latn	26.6	44.2
guj_Gujr-ita_Latn	28.1	49.4
guj_Gujr-jav_Latn	20.8	47.1
guj_Gujr-jpn_Jpan	16.1	23.4
guj_Gujr-kab_Latn	13.5	31.9
guj_Gujr-kac_Latn	13.1	36.9
guj_Gujr-kam_Latn	4.9	24.1
guj_Gujr-kan_Knda	33.5	48.7
guj_Gujr-kas_Arab	15.6	31
guj_Gujr-kas_Deva	4	16.1
guj_Gujr-kat_Geor	30	45.2
guj_Gujr-kaz_Cyrl	27.2	46.2
guj_Gujr-kbp_Latn	8.6	25.1
guj_Gujr-kea_Latn	15	35.5
guj_Gujr-khk_Cyrl	23.5	41
guj_Gujr-khm_Khmr	20.9	34.2
guj_Gujr-kik_Latn	8.7	28.5
guj_Gujr-kin_Latn	20.8	44.5
guj_Gujr-kir_Cyrl	23.9	42.2
guj_Gujr-kmb_Latn	3.5	23.8
guj_Gujr-kmr_Latn	15.6	35.4
guj_Gujr-knc_Arab	5.1	9.1
guj_Gujr-knc_Latn	5.7	24.9
guj_Gujr-kon_Latn	16.3	42.3
guj_Gujr-kor_Hang	22.6	30.9
guj_Gujr-lao_Laoo	26.8	41.4
guj_Gujr-lij_Latn	24.1	41.3
guj_Gujr-lim_Latn	17.3	39.6
guj_Gujr-lin_Latn	18.2	45.1
guj_Gujr-lit_Latn	27	48
guj_Gujr-lmo_Latn	7.5	30.2
guj_Gujr-ltg_Latn	24.6	43.2
guj_Gujr-ltz_Latn	25.5	46.2
guj_Gujr-lua_Latn	7.8	32.8
guj_Gujr-lug_Latn	11	36.2
guj_Gujr-luo_Latn	12.4	35.8
guj_Gujr-lus_Latn	13	35.5
guj_Gujr-lvs_Latn	26	47.3
guj_Gujr-mag_Deva	29.1	49.1
guj_Gujr-mai_Deva	19.2	39.2
guj_Gujr-mal_Mlym	34.1	48.1
guj_Gujr-mar_Deva	27.1	45.1
guj_Gujr-min_Latn	19.8	45.1
guj_Gujr-mkd_Cyrl	31.6	52.1
guj_Gujr-mlt_Latn	37.1	53.4
guj_Gujr-mni_Beng	23.6	35.1
guj_Gujr-mos_Latn	4.9	21.5
guj_Gujr-mri_Latn	16.8	40.8
guj_Gujr-mya_Mymr	14.3	28.5
guj_Gujr-nld_Latn	27.8	49.4
guj_Gujr-nno_Latn	22.1	43.9
guj_Gujr-nob_Latn	27.7	50.1
guj_Gujr-npi_Deva	26.5	45.3
guj_Gujr-nso_Latn	21.7	46.5
guj_Gujr-nus_Latn	12.2	26.9
guj_Gujr-nya_Latn	14.5	41.2
guj_Gujr-oci_Latn	27.6	47.7
guj_Gujr-ory_Orya	26.8	43.3
guj_Gujr-pag_Latn	17.5	43.1
guj_Gujr-pan_Guru	32.2	45.4
guj_Gujr-pap_Latn	28.5	49.6
guj_Gujr-pbt_Arab	18.6	35.2
guj_Gujr-pes_Arab	28.6	45.4
guj_Gujr-plt_Latn	20.4	46.3
guj_Gujr-pol_Latn	25.4	43.2
guj_Gujr-por_Latn	36.6	56.2
guj_Gujr-prs_Arab	24.5	45.3
guj_Gujr-quy_Latn	4.9	26.4
guj_Gujr-ron_Latn	34.3	52.7
guj_Gujr-run_Latn	15.8	38
guj_Gujr-rus_Cyrl	31.7	49
guj_Gujr-sag_Latn	8.9	33.6
guj_Gujr-san_Deva	7.6	25.5
guj_Gujr-sat_Beng	18.6	26.4
guj_Gujr-scn_Latn	16.5	39
guj_Gujr-shn_Mymr	12.5	31.6
guj_Gujr-sin_Sinh	32.8	41.3
guj_Gujr-slk_Latn	30	48.7
guj_Gujr-slv_Latn	28	48.3
guj_Gujr-smo_Latn	21.9	45.6
guj_Gujr-sna_Latn	15.3	39.9
guj_Gujr-snd_Arab	26.5	42.6
guj_Gujr-som_Latn	14	38.7
guj_Gujr-sot_Latn	16.9	42.3
guj_Gujr-spa_Latn	25.4	47.6
guj_Gujr-srd_Latn	26.1	47.5
guj_Gujr-srp_Cyrl	30.6	49.5
guj_Gujr-ssw_Latn	15.5	39.5
guj_Gujr-sun_Latn	16	40.5
guj_Gujr-swe_Latn	36.2	55.4
guj_Gujr-swh_Latn	28.3	52.2
guj_Gujr-szl_Latn	24.6	41.8
guj_Gujr-tam_Taml	31.6	49.7
guj_Gujr-taq_Latn	3.7	21
guj_Gujr-taq_Tfng	4.9	15.9
guj_Gujr-tat_Cyrl	26.7	44.9
guj_Gujr-tel_Telu	34.5	49.8
guj_Gujr-tgk_Cyrl	28.6	45.7
guj_Gujr-tgl_Latn	28.2	53.2
guj_Gujr-tha_Thai	30.9	38.1
guj_Gujr-tir_Ethi	15.2	23.5
guj_Gujr-tpi_Latn	15.2	40.3
guj_Gujr-tsn_Latn	20.4	44.1
guj_Gujr-tso_Latn	20.6	45
guj_Gujr-tuk_Latn	18.5	38.6
guj_Gujr-tum_Latn	10.3	32.5
guj_Gujr-tur_Latn	30	49.7
guj_Gujr-twi_Latn	11.8	33.8
guj_Gujr-tzm_Tfng	17.3	28.7
guj_Gujr-uig_Arab	18	32.7
guj_Gujr-ukr_Cyrl	29.5	47.6
guj_Gujr-umb_Latn	3.2	25.4
guj_Gujr-urd_Arab	26.3	44.7
guj_Gujr-uzn_Latn	25.6	45.9
guj_Gujr-vec_Latn	18.9	42.9
guj_Gujr-vie_Latn	34.7	53
guj_Gujr-war_Latn	24	48.8
guj_Gujr-wol_Latn	7.8	27.2
guj_Gujr-xho_Latn	19.4	43
guj_Gujr-ydd_Hebr	14.1	33.6
guj_Gujr-yor_Latn	10	24.5
guj_Gujr-yue_Hant	12.7	15.2
guj_Gujr-zho_Hans	22.2	19.3
guj_Gujr-zho_Hant	11.2	12.4
guj_Gujr-zsm_Latn	32.3	57.1
guj_Gujr-zul_Latn	22.2	45.9
hat_Latn-ace_Arab	4.3	14.9
hat_Latn-ace_Latn	9	33.2
hat_Latn-acm_Arab	10.9	28.9
hat_Latn-acq_Arab	19.8	35.6
hat_Latn-aeb_Arab	15.1	31.2
hat_Latn-afr_Latn	28.6	50.6
hat_Latn-ajp_Arab	24.6	40.7
hat_Latn-aka_Latn	7.9	27.8
hat_Latn-als_Latn	29	49.2
hat_Latn-amh_Ethi	22.1	29.4
hat_Latn-apc_Arab	24.2	39.6
hat_Latn-arb_Arab	29.9	45.3
hat_Latn-ars_Arab	24	39.5
hat_Latn-ary_Arab	16.7	32.5
hat_Latn-arz_Arab	23.1	38
hat_Latn-asm_Beng	17.6	30.9
hat_Latn-ast_Latn	25.6	48.4
hat_Latn-awa_Deva	15.2	32
hat_Latn-ayr_Latn	6.5	27.8
hat_Latn-azb_Arab	4.1	20
hat_Latn-azj_Latn	19.1	37.6
hat_Latn-bak_Cyrl	22.6	39.9
hat_Latn-bam_Latn	6.9	27.2
hat_Latn-ban_Latn	14.2	39.1
hat_Latn-bel_Cyrl	21.8	37
hat_Latn-bem_Latn	9.5	32.4
hat_Latn-ben_Beng	25.3	39.6
hat_Latn-bho_Deva	16.8	35.4
hat_Latn-bjn_Arab	4.9	15.4
hat_Latn-bjn_Latn	15.1	41.1
hat_Latn-bod_Tibt	6.2	26.2
hat_Latn-bos_Latn	28.3	47.9
hat_Latn-bug_Latn	6.8	30.3
hat_Latn-bul_Cyrl	35.4	52.8
hat_Latn-cat_Latn	35.9	54.9
hat_Latn-ceb_Latn	24.6	48.4
hat_Latn-ces_Latn	28.7	45.8
hat_Latn-cjk_Latn	3.1	22.6
hat_Latn-ckb_Arab	18.2	38
hat_Latn-crh_Latn	19.9	39.5
hat_Latn-cym_Latn	37	53
hat_Latn-dan_Latn	33	53.1
hat_Latn-deu_Latn	32	51.4
hat_Latn-dik_Latn	4.9	22.1
hat_Latn-dyu_Latn	2.5	17.7
hat_Latn-dzo_Tibt	10.1	30.9
hat_Latn-ell_Grek	29.7	44.1
hat_Latn-eng_Latn	43.3	62.2
hat_Latn-epo_Latn	25.9	46.5
hat_Latn-est_Latn	25.1	45.9
hat_Latn-eus_Latn	20.8	42
hat_Latn-ewe_Latn	13.1	33.9
hat_Latn-fao_Latn	21.8	40.8
hat_Latn-fij_Latn	18.7	42.5
hat_Latn-fin_Latn	24.8	44.9
hat_Latn-fon_Latn	5.8	19.9
hat_Latn-fra_Latn	43.5	60.1
hat_Latn-fur_Latn	27.3	46.3
hat_Latn-fuv_Latn	4.8	21.9
hat_Latn-gaz_Latn	9.8	33.2
hat_Latn-gla_Latn	22.4	44.1
hat_Latn-gle_Latn	28.9	47.5
hat_Latn-glg_Latn	31.4	52.4
hat_Latn-grn_Latn	11.8	31.4
hat_Latn-guj_Gujr	26	42.2
hat_Latn-hau_Latn	20.6	43.9
hat_Latn-heb_Hebr	31.8	46.6
hat_Latn-hin_Deva	27.1	45
hat_Latn-hne_Deva	21.1	41.2
hat_Latn-hrv_Latn	27.7	47.6
hat_Latn-hun_Latn	26.9	45.6
hat_Latn-hye_Armn	29.7	44.1
hat_Latn-ibo_Latn	15.6	35.6
hat_Latn-ilo_Latn	20	44.9
hat_Latn-ind_Latn	34	57
hat_Latn-isl_Latn	25	42
hat_Latn-ita_Latn	29.3	49.8
hat_Latn-jav_Latn	20.4	45.2
hat_Latn-jpn_Jpan	14.8	21.5
hat_Latn-kab_Latn	13.8	32
hat_Latn-kac_Latn	11.9	34.5
hat_Latn-kam_Latn	5.2	24.2
hat_Latn-kan_Knda	27.8	43
hat_Latn-kas_Arab	13.1	27.3
hat_Latn-kas_Deva	3.3	14.7
hat_Latn-kat_Geor	28.4	43.2
hat_Latn-kaz_Cyrl	23.5	42
hat_Latn-kbp_Latn	8.2	24.3
hat_Latn-kea_Latn	16.8	37.5
hat_Latn-khk_Cyrl	20.6	37.5
hat_Latn-khm_Khmr	17.8	32.5
hat_Latn-kik_Latn	8.2	27.3
hat_Latn-kin_Latn	19.7	42.6
hat_Latn-kir_Cyrl	21.9	39.3
hat_Latn-kmb_Latn	3.7	23
hat_Latn-kmr_Latn	15.1	34.2
hat_Latn-knc_Arab	5.4	10.2
hat_Latn-knc_Latn	5.6	23.9
hat_Latn-kon_Latn	16.4	41.7
hat_Latn-kor_Hang	20.4	28.3
hat_Latn-lao_Laoo	23.5	39.6
hat_Latn-lij_Latn	26.5	44
hat_Latn-lim_Latn	17.2	38.9
hat_Latn-lin_Latn	18.2	43.9
hat_Latn-lit_Latn	25.7	46.2
hat_Latn-lmo_Latn	8.2	31.3
hat_Latn-ltg_Latn	22.2	40.3
hat_Latn-ltz_Latn	25.8	45.6
hat_Latn-lua_Latn	8.1	32.1
hat_Latn-lug_Latn	10.7	34.4
hat_Latn-luo_Latn	11.9	34.9
hat_Latn-lus_Latn	12.5	34.5
hat_Latn-lvs_Latn	25.1	45.7
hat_Latn-mag_Deva	24	43.4
hat_Latn-mai_Deva	14.5	33.2
hat_Latn-mal_Mlym	26.1	40.2
hat_Latn-mar_Deva	20.1	37.5
hat_Latn-min_Latn	19.9	44.3
hat_Latn-mkd_Cyrl	30.7	50.4
hat_Latn-mlt_Latn	34.7	51.3
hat_Latn-mni_Beng	20.4	32
hat_Latn-mos_Latn	5.3	21.6
hat_Latn-mri_Latn	17.6	40.7
hat_Latn-mya_Mymr	12.5	26.2
hat_Latn-nld_Latn	27	47.8
hat_Latn-nno_Latn	22.8	44.4
hat_Latn-nob_Latn	26.5	48.8
hat_Latn-npi_Deva	20.4	37.5
hat_Latn-nso_Latn	20.9	44.8
hat_Latn-nus_Latn	12.9	26.9
hat_Latn-nya_Latn	12.7	38.1
hat_Latn-oci_Latn	30.7	50.2
hat_Latn-ory_Orya	21.2	36
hat_Latn-pag_Latn	17.8	41.5
hat_Latn-pan_Guru	25.3	38.4
hat_Latn-pap_Latn	22.4	44.6
hat_Latn-pbt_Arab	16.9	32.5
hat_Latn-pes_Arab	25.5	42
hat_Latn-plt_Latn	20	44.7
hat_Latn-pol_Latn	24.7	42
hat_Latn-por_Latn	37.6	56.2
hat_Latn-prs_Arab	23	42.8
hat_Latn-quy_Latn	4.9	25.2
hat_Latn-ron_Latn	30.7	49.8
hat_Latn-run_Latn	15	36.5
hat_Latn-rus_Cyrl	30.1	47.3
hat_Latn-sag_Latn	9.4	33.7
hat_Latn-san_Deva	5.9	22.5
hat_Latn-sat_Beng	12.9	21.1
hat_Latn-scn_Latn	18.3	40.3
hat_Latn-shn_Mymr	11.5	30.1
hat_Latn-sin_Sinh	26.9	35.2
hat_Latn-slk_Latn	28.3	46.5
hat_Latn-slv_Latn	26.2	46.2
hat_Latn-smo_Latn	20.6	44.1
hat_Latn-sna_Latn	14.9	38.4
hat_Latn-snd_Arab	21.4	37.3
hat_Latn-som_Latn	14.4	38.1
hat_Latn-sot_Latn	16.6	41
hat_Latn-spa_Latn	25.6	47.5
hat_Latn-srd_Latn	27.4	48.2
hat_Latn-srp_Cyrl	29	47.5
hat_Latn-ssw_Latn	14.9	38
hat_Latn-sun_Latn	16.4	39.6
hat_Latn-swe_Latn	33.8	53
hat_Latn-swh_Latn	25.2	48.3
hat_Latn-szl_Latn	24.4	41.3
hat_Latn-tam_Taml	25.4	43.7
hat_Latn-taq_Latn	3.9	21.3
hat_Latn-taq_Tfng	5	15.9
hat_Latn-tat_Cyrl	23.7	41.2
hat_Latn-tel_Telu	27.3	42.5
hat_Latn-tgk_Cyrl	26.6	43.2
hat_Latn-tgl_Latn	27.5	51.4
hat_Latn-tha_Thai	28.8	36.8
hat_Latn-tir_Ethi	13.1	20.9
hat_Latn-tpi_Latn	14.7	38.6
hat_Latn-tsn_Latn	19.3	42.5
hat_Latn-tso_Latn	19.8	43.4
hat_Latn-tuk_Latn	16.1	35.8
hat_Latn-tum_Latn	9	29.8
hat_Latn-tur_Latn	27.4	46.6
hat_Latn-twi_Latn	10.9	32.1
hat_Latn-tzm_Tfng	17.2	28.2
hat_Latn-uig_Arab	16.5	30.7
hat_Latn-ukr_Cyrl	28.3	45.7
hat_Latn-umb_Latn	3.4	25.5
hat_Latn-urd_Arab	21.8	39.9
hat_Latn-uzn_Latn	20	41.2
hat_Latn-vec_Latn	20.3	43.8
hat_Latn-vie_Latn	33.4	51.1
hat_Latn-war_Latn	22.7	46.9
hat_Latn-wol_Latn	9	27.7
hat_Latn-xho_Latn	18.2	40.2
hat_Latn-ydd_Hebr	15.1	33.8
hat_Latn-yor_Latn	9.8	24.2
hat_Latn-yue_Hant	11.5	14.1
hat_Latn-zho_Hans	19.2	18.2
hat_Latn-zho_Hant	9.2	11
hat_Latn-zsm_Latn	31.1	54.9
hat_Latn-zul_Latn	21.1	43.3
hau_Latn-ace_Arab	3.5	14.2
hau_Latn-ace_Latn	8.8	32.3
hau_Latn-acm_Arab	4.6	20
hau_Latn-acq_Arab	14	27.8
hau_Latn-aeb_Arab	8.9	26
hau_Latn-afr_Latn	24.3	46.3
hau_Latn-ajp_Arab	19.5	35.3
hau_Latn-aka_Latn	9.3	30.6
hau_Latn-als_Latn	23.8	43.9
hau_Latn-amh_Ethi	19.1	26.5
hau_Latn-apc_Arab	20.7	36
hau_Latn-arb_Arab	26.7	42.1
hau_Latn-ars_Arab	17.2	30.2
hau_Latn-ary_Arab	14.5	30.3
hau_Latn-arz_Arab	19.4	35
hau_Latn-asm_Beng	14.4	26.6
hau_Latn-ast_Latn	20	41.8
hau_Latn-awa_Deva	13.3	28.9
hau_Latn-ayr_Latn	6.2	26.9
hau_Latn-azb_Arab	3.8	19.2
hau_Latn-azj_Latn	16.8	34.9
hau_Latn-bak_Cyrl	18.8	36
hau_Latn-bam_Latn	7.2	27
hau_Latn-ban_Latn	12.7	36.4
hau_Latn-bel_Cyrl	18.3	33.5
hau_Latn-bem_Latn	9.8	33
hau_Latn-ben_Beng	23.1	37
hau_Latn-bho_Deva	15.6	33.9
hau_Latn-bjn_Arab	3.6	13.4
hau_Latn-bjn_Latn	15.6	40.6
hau_Latn-bod_Tibt	6.5	26.4
hau_Latn-bos_Latn	23.6	43.3
hau_Latn-bug_Latn	6.6	29.4
hau_Latn-bul_Cyrl	28.6	46.5
hau_Latn-cat_Latn	28.2	47.2
hau_Latn-ceb_Latn	23.5	47.1
hau_Latn-ces_Latn	24.1	41.1
hau_Latn-cjk_Latn	3.2	22.3
hau_Latn-ckb_Arab	17.4	37.7
hau_Latn-crh_Latn	17.7	36.9
hau_Latn-cym_Latn	32.3	48.3
hau_Latn-dan_Latn	27.3	47.4
hau_Latn-deu_Latn	25.9	45.8
hau_Latn-dik_Latn	5	22.2
hau_Latn-dyu_Latn	2.2	16.2
hau_Latn-dzo_Tibt	10.2	31.1
hau_Latn-ell_Grek	24.7	39.6
hau_Latn-eng_Latn	39.1	57.3
hau_Latn-epo_Latn	25.6	46.1
hau_Latn-est_Latn	21.4	42
hau_Latn-eus_Latn	17.9	39.1
hau_Latn-ewe_Latn	13.6	34.8
hau_Latn-fao_Latn	18.9	38
hau_Latn-fij_Latn	19.6	42.9
hau_Latn-fin_Latn	21.3	41.9
hau_Latn-fon_Latn	5.7	20.1
hau_Latn-fra_Latn	31.6	49
hau_Latn-fur_Latn	21.8	40.5
hau_Latn-fuv_Latn	4.8	21.9
hau_Latn-gaz_Latn	9	32.1
hau_Latn-gla_Latn	19.2	41.1
hau_Latn-gle_Latn	25.3	43.8
hau_Latn-glg_Latn	25.4	45.9
hau_Latn-grn_Latn	11.6	30.3
hau_Latn-guj_Gujr	22	37.8
hau_Latn-hat_Latn	18.7	40.1
hau_Latn-heb_Hebr	26	41.1
hau_Latn-hin_Deva	24.2	41.4
hau_Latn-hne_Deva	19.1	38
hau_Latn-hrv_Latn	23.4	43
hau_Latn-hun_Latn	22.5	41
hau_Latn-hye_Armn	23.9	38.3
hau_Latn-ibo_Latn	15.5	35.3
hau_Latn-ilo_Latn	19.6	44.2
hau_Latn-ind_Latn	29.6	52.6
hau_Latn-isl_Latn	22.2	39.2
hau_Latn-ita_Latn	23.6	43.7
hau_Latn-jav_Latn	18.7	42.4
hau_Latn-jpn_Jpan	12.6	19.9
hau_Latn-kab_Latn	12.7	30.6
hau_Latn-kac_Latn	11.7	34.2
hau_Latn-kam_Latn	5.7	24.6
hau_Latn-kan_Knda	24.4	40
hau_Latn-kas_Arab	12.2	25.9
hau_Latn-kas_Deva	3.4	14.5
hau_Latn-kat_Geor	21.8	36.5
hau_Latn-kaz_Cyrl	21.1	39.1
hau_Latn-kbp_Latn	8.9	25.3
hau_Latn-kea_Latn	12.1	30.6
hau_Latn-khk_Cyrl	18.2	34.5
hau_Latn-khm_Khmr	12.2	25.5
hau_Latn-kik_Latn	9.9	29.6
hau_Latn-kin_Latn	18.3	40.7
hau_Latn-kir_Cyrl	18	35.2
hau_Latn-kmb_Latn	4.1	23.4
hau_Latn-kmr_Latn	13.9	33
hau_Latn-knc_Arab	5.5	8.5
hau_Latn-knc_Latn	6.1	24.9
hau_Latn-kon_Latn	15.2	41.3
hau_Latn-kor_Hang	15.6	24.5
hau_Latn-lao_Laoo	19.9	37.6
hau_Latn-lij_Latn	21.2	37.5
hau_Latn-lim_Latn	15.1	36.1
hau_Latn-lin_Latn	17.2	42.9
hau_Latn-lit_Latn	21	41.1
hau_Latn-lmo_Latn	7.2	28.3
hau_Latn-ltg_Latn	19.8	37.4
hau_Latn-ltz_Latn	21.5	41
hau_Latn-lua_Latn	8.4	32.3
hau_Latn-lug_Latn	9.9	33.9
hau_Latn-luo_Latn	12.3	35
hau_Latn-lus_Latn	12	33.9
hau_Latn-lvs_Latn	19.9	40.1
hau_Latn-mag_Deva	22	40.4
hau_Latn-mai_Deva	13.2	30.8
hau_Latn-mal_Mlym	22.8	37.2
hau_Latn-mar_Deva	18.4	35.4
hau_Latn-min_Latn	19	42.3
hau_Latn-mkd_Cyrl	25.2	45.1
hau_Latn-mlt_Latn	26.8	44.6
hau_Latn-mni_Beng	19	30.6
hau_Latn-mos_Latn	5.1	21.1
hau_Latn-mri_Latn	15.6	38.9
hau_Latn-mya_Mymr	13.1	27
hau_Latn-nld_Latn	22.7	43.7
hau_Latn-nno_Latn	18.6	39.4
hau_Latn-nob_Latn	22	43.5
hau_Latn-npi_Deva	14.9	29.3
hau_Latn-nso_Latn	19.9	43.3
hau_Latn-nus_Latn	12.5	26.8
hau_Latn-nya_Latn	13.7	39
hau_Latn-oci_Latn	22.6	41.9
hau_Latn-ory_Orya	19.7	35.1
hau_Latn-pag_Latn	16.6	40.3
hau_Latn-pan_Guru	21.9	35.1
hau_Latn-pap_Latn	23.9	43.5
hau_Latn-pbt_Arab	15.9	31.7
hau_Latn-pes_Arab	22.6	39.4
hau_Latn-plt_Latn	16.6	40.6
hau_Latn-pol_Latn	20.6	37.9
hau_Latn-por_Latn	30.3	49
hau_Latn-prs_Arab	19.7	39.5
hau_Latn-quy_Latn	4.7	24.7
hau_Latn-ron_Latn	26.4	44.8
hau_Latn-run_Latn	15.2	36.9
hau_Latn-rus_Cyrl	25.6	42.4
hau_Latn-sag_Latn	9.2	33.1
hau_Latn-san_Deva	5.2	20.5
hau_Latn-sat_Beng	13.8	21.9
hau_Latn-scn_Latn	13.7	34.5
hau_Latn-shn_Mymr	12.3	31.4
hau_Latn-sin_Sinh	22.7	32
hau_Latn-slk_Latn	23.4	41.6
hau_Latn-slv_Latn	23.2	42.6
hau_Latn-smo_Latn	20.3	43.3
hau_Latn-sna_Latn	15.3	38.7
hau_Latn-snd_Arab	20.1	35.8
hau_Latn-som_Latn	13.9	37.5
hau_Latn-sot_Latn	15.4	39.6
hau_Latn-spa_Latn	21.6	43
hau_Latn-srd_Latn	22.7	43
hau_Latn-srp_Cyrl	23.8	42.4
hau_Latn-ssw_Latn	14.9	37.9
hau_Latn-sun_Latn	14.8	36.8
hau_Latn-swe_Latn	27.1	46.7
hau_Latn-swh_Latn	24.6	47.3
hau_Latn-szl_Latn	19.7	36.5
hau_Latn-tam_Taml	22.9	40.7
hau_Latn-taq_Latn	3.8	20.5
hau_Latn-taq_Tfng	5.2	15.9
hau_Latn-tat_Cyrl	19.6	36.9
hau_Latn-tel_Telu	24.3	39.2
hau_Latn-tgk_Cyrl	23.1	39.9
hau_Latn-tgl_Latn	25.2	49
hau_Latn-tha_Thai	22.5	33.4
hau_Latn-tir_Ethi	11	18.6
hau_Latn-tpi_Latn	14.5	38.1
hau_Latn-tsn_Latn	19.1	42.1
hau_Latn-tso_Latn	19.8	43.1
hau_Latn-tuk_Latn	13.5	32.4
hau_Latn-tum_Latn	10.4	31.3
hau_Latn-tur_Latn	23.6	42.4
hau_Latn-twi_Latn	11.9	33.5
hau_Latn-tzm_Tfng	16.6	28
hau_Latn-uig_Arab	20.2	35
hau_Latn-ukr_Cyrl	23.5	40.8
hau_Latn-umb_Latn	3.2	24.3
hau_Latn-urd_Arab	18.3	35.6
hau_Latn-uzn_Latn	16.9	37.3
hau_Latn-vec_Latn	16.4	38.2
hau_Latn-vie_Latn	29.3	46.9
hau_Latn-war_Latn	21.8	45.1
hau_Latn-wol_Latn	8.2	26.6
hau_Latn-xho_Latn	17.3	39.6
hau_Latn-ydd_Hebr	11.5	30.6
hau_Latn-yor_Latn	8	22.6
hau_Latn-yue_Hant	11.2	14
hau_Latn-zho_Hans	19.8	18.3
hau_Latn-zho_Hant	8.9	10.6
hau_Latn-zsm_Latn	27.7	51.6
hau_Latn-zul_Latn	20.8	42.8
heb_Hebr-ace_Arab	4.4	16.2
heb_Hebr-ace_Latn	8.6	33.5
heb_Hebr-acm_Arab	8.9	27.8
heb_Hebr-acq_Arab	19.2	35.2
heb_Hebr-aeb_Arab	18.2	34.1
heb_Hebr-afr_Latn	32.9	55
heb_Hebr-ajp_Arab	26.3	42.6
heb_Hebr-aka_Latn	7.6	27.6
heb_Hebr-als_Latn	32.5	52.3
heb_Hebr-amh_Ethi	25.2	33.3
heb_Hebr-apc_Arab	26.4	41.8
heb_Hebr-arb_Arab	32.2	47.5
heb_Hebr-ars_Arab	25.5	40.9
heb_Hebr-ary_Arab	18.6	34.7
heb_Hebr-arz_Arab	25.7	41.3
heb_Hebr-asm_Beng	19.4	33.3
heb_Hebr-ast_Latn	27.4	50.4
heb_Hebr-awa_Deva	18.7	37.8
heb_Hebr-ayr_Latn	7	29.4
heb_Hebr-azb_Arab	4.3	21
heb_Hebr-azj_Latn	21	39.9
heb_Hebr-bak_Cyrl	26.9	45.4
heb_Hebr-bam_Latn	6.8	27.8
heb_Hebr-ban_Latn	14.1	39.9
heb_Hebr-bel_Cyrl	24.1	39.4
heb_Hebr-bem_Latn	10.3	34.3
heb_Hebr-ben_Beng	27.9	42.6
heb_Hebr-bho_Deva	17.4	37.2
heb_Hebr-bjn_Arab	4.8	16.7
heb_Hebr-bjn_Latn	15.9	43
heb_Hebr-bod_Tibt	7	27.8
heb_Hebr-bos_Latn	32.3	52.3
heb_Hebr-bug_Latn	6.6	30.7
heb_Hebr-bul_Cyrl	39.3	56.6
heb_Hebr-cat_Latn	38	56.9
heb_Hebr-ceb_Latn	26.4	51.2
heb_Hebr-ces_Latn	33.3	50.2
heb_Hebr-cjk_Latn	3	23
heb_Hebr-ckb_Arab	20.7	41.5
heb_Hebr-crh_Latn	22.5	42.6
heb_Hebr-cym_Latn	41.2	57.3
heb_Hebr-dan_Latn	37.2	57.2
heb_Hebr-deu_Latn	36	55.1
heb_Hebr-dik_Latn	4.1	21.9
heb_Hebr-dyu_Latn	2.1	17.6
heb_Hebr-dzo_Tibt	11.5	32.9
heb_Hebr-ell_Grek	32.5	47
heb_Hebr-eng_Latn	49	67.4
heb_Hebr-epo_Latn	32	52.4
heb_Hebr-est_Latn	29.2	50.1
heb_Hebr-eus_Latn	21	42.6
heb_Hebr-ewe_Latn	13.9	35.6
heb_Hebr-fao_Latn	24	43.4
heb_Hebr-fij_Latn	19.6	43.9
heb_Hebr-fin_Latn	27.1	47.5
heb_Hebr-fon_Latn	5.4	19.8
heb_Hebr-fra_Latn	43.7	60.6
heb_Hebr-fur_Latn	30.8	49.7
heb_Hebr-fuv_Latn	4.2	21.9
heb_Hebr-gaz_Latn	10.6	35
heb_Hebr-gla_Latn	23.9	46.2
heb_Hebr-gle_Latn	31.7	50.4
heb_Hebr-glg_Latn	32.1	53.4
heb_Hebr-grn_Latn	12.1	31.9
heb_Hebr-guj_Gujr	28.4	45.1
heb_Hebr-hat_Latn	24.9	47.5
heb_Hebr-hau_Latn	23.3	47.1
heb_Hebr-hin_Deva	30.3	48.7
heb_Hebr-hne_Deva	23.1	43.7
heb_Hebr-hrv_Latn	32.2	51.9
heb_Hebr-hun_Latn	30.4	49.1
heb_Hebr-hye_Armn	33.4	48
heb_Hebr-ibo_Latn	16.7	38
heb_Hebr-ilo_Latn	22.4	47.9
heb_Hebr-ind_Latn	36.5	60
heb_Hebr-isl_Latn	26.6	43.6
heb_Hebr-ita_Latn	30.5	51.2
heb_Hebr-jav_Latn	22.1	48.2
heb_Hebr-jpn_Jpan	15.5	23.4
heb_Hebr-kab_Latn	14	32.8
heb_Hebr-kac_Latn	12.1	35.2
heb_Hebr-kam_Latn	5.1	25.1
heb_Hebr-kan_Knda	30.1	46.2
heb_Hebr-kas_Arab	14.1	29.1
heb_Hebr-kas_Deva	3.3	14.9
heb_Hebr-kat_Geor	29.4	44.6
heb_Hebr-kaz_Cyrl	27.3	45.9
heb_Hebr-kbp_Latn	9.4	26.2
heb_Hebr-kea_Latn	17.3	38.2
heb_Hebr-khk_Cyrl	22	39.6
heb_Hebr-khm_Khmr	20.8	34.2
